quote_date,expiration,strike,option_type,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,trade_volume,open_interest
2019-06-26,2019-09-30,2835,C,1,145.3,1,145.8,2917.8,2918.42,0,63
2019-06-26,2019-09-30,2835,P,17,58.1,28,58.5,2917.8,2918.42,1,25
2019-06-26,2019-09-30,2840,C,1,141.6,1,142.1,2917.8,2918.42,0,95
2019-06-26,2019-09-30,2840,P,17,59.4,29,59.8,2917.8,2918.42,19,242
2019-06-26,2019-09-30,2845,C,1,137.9,1,138.4,2917.8,2918.42,0,52
2019-06-26,2019-09-30,2845,P,16,60.7,28,61.1,2917.8,2918.42,0,72
2019-06-26,2019-09-30,2850,C,1,134.3,1,134.8,2917.8,2918.42,0,1466
2019-06-26,2019-09-30,2850,P,67,62,31,62.5,2917.8,2918.42,293,1569
2019-06-26,2019-09-30,2855,C,3,130.7,4,131.2,2917.8,2918.42,0,42
2019-06-26,2019-09-30,2855,P,16,63.4,24,63.8,2917.8,2918.42,7,57
2019-06-26,2019-09-30,2860,C,3,127.2,3,127.7,2917.8,2918.42,0,82
2019-06-26,2019-09-30,2860,P,16,64.8,31,65.3,2917.8,2918.42,7,133
2019-06-26,2019-09-30,2865,C,4,123.6,6,124.1,2917.8,2918.42,0,33
2019-06-26,2019-09-30,2865,P,14,66.3,23,66.7,2917.8,2918.42,53,120
2019-06-26,2019-09-30,2870,C,6,120.1,9,120.6,2917.8,2918.42,0,70
2019-06-26,2019-09-30,2870,P,20,67.7,25,68.2,2917.8,2918.42,15,736
2019-06-26,2019-09-30,2875,C,6,116.7,6,117.2,2917.8,2918.42,355,2580
2019-06-26,2019-09-30,2875,P,20,69.2,25,69.7,2917.8,2918.42,359,3354
2019-06-26,2019-09-30,2880,C,8,113.2,12,113.8,2917.8,2918.42,1,162
2019-06-26,2019-09-30,2880,P,14,70.8,22,71.2,2917.8,2918.42,0,52
2019-06-26,2019-09-30,2885,C,8,109.9,8,110.4,2917.8,2918.42,0,22
2019-06-26,2019-09-30,2885,P,14,72.3,22,72.8,2917.8,2918.42,0,49
2019-06-26,2019-09-30,2890,C,9,106.5,13,107,2917.8,2918.42,0,76
2019-06-26,2019-09-30,2890,P,12,74,19,74.4,2917.8,2918.42,2,128
2019-06-26,2019-09-30,2895,C,9,103.2,9,103.7,2917.8,2918.42,0,27
2019-06-26,2019-09-30,2895,P,12,75.6,19,76.1,2917.8,2918.42,8,56
2019-06-26,2019-09-30,2900,C,11,99.9,16,100.4,2917.8,2918.42,0,3178
2019-06-26,2019-09-30,2900,P,12,77.3,12,77.8,2917.8,2918.42,180,2156
2019-06-26,2019-09-30,2905,C,11,96.7,11,97.2,2917.8,2918.42,0,60
2019-06-26,2019-09-30,2905,P,12,79,18,79.5,2917.8,2918.42,0,180
2019-06-26,2019-09-30,2910,C,11,93.5,18,94,2917.8,2918.42,0,17
2019-06-26,2019-09-30,2910,P,12,80.8,12,81.3,2917.8,2918.42,0,128
2019-06-26,2019-09-30,2915,C,11,90.3,16,90.8,2917.8,2918.42,0,38
2019-06-26,2019-09-30,2915,P,12,82.6,12,83.1,2917.8,2918.42,0,8
2019-06-26,2019-09-30,2920,C,12,87.2,19,87.7,2917.8,2918.42,0,318
2019-06-26,2019-09-30,2920,P,12,84.4,19,84.9,2917.8,2918.42,47,49
2019-06-26,2019-09-30,2925,C,12,84.1,18,84.6,2917.8,2918.42,0,2349
2019-06-26,2019-09-30,2925,P,12,86.3,19,86.8,2917.8,2918.42,300,191
2019-06-26,2019-09-30,2930,C,12,81.1,19,81.6,2917.8,2918.42,0,28
2019-06-26,2019-09-30,2930,P,12,88.3,18,88.8,2917.8,2918.42,1,153
2019-06-26,2019-09-30,2935,C,12,78.1,18,78.6,2917.8,2918.42,0,14
2019-06-26,2019-09-30,2935,P,12,90.3,12,90.7,2917.8,2918.42,0,154
2019-06-26,2019-09-30,2940,C,12,75.2,18,75.6,2917.8,2918.42,0,37
2019-06-26,2019-09-30,2940,P,12,92.3,20,92.8,2917.8,2918.42,0,149
2019-06-26,2019-09-30,2945,C,12,72.3,19,72.8,2917.8,2918.42,0,80
2019-06-26,2019-09-30,2945,P,12,94.4,20,94.9,2917.8,2918.42,0,53
2019-06-26,2019-09-30,2950,C,12,69.5,18,69.9,2917.8,2918.42,0,1586
2019-06-26,2019-09-30,2950,P,11,96.5,17,97,2917.8,2918.42,5,763
2019-06-26,2019-09-30,2955,C,12,66.7,18,67.1,2917.8,2918.42,0,382
2019-06-26,2019-09-30,2955,P,11,98.7,16,99.2,2917.8,2918.42,0,300
2019-06-26,2019-09-30,2960,C,12,63.9,18,64.4,2917.8,2918.42,1,98
2019-06-26,2019-09-30,2960,P,11,100.9,16,101.4,2917.8,2918.42,0,1
2019-06-26,2019-09-30,2965,C,12,61.3,18,61.7,2917.8,2918.42,0,125
2019-06-26,2019-09-30,2965,P,9,103.2,13,103.7,2917.8,2918.42,0,2
2019-06-26,2019-09-30,2970,C,14,58.7,21,59.1,2917.8,2918.42,0,81
2019-06-26,2019-09-30,2970,P,9,105.5,13,106.1,2917.8,2918.42,4,1
2019-06-26,2019-09-30,2975,C,24,56.1,14,56.5,2917.8,2918.42,0,1807
2019-06-26,2019-09-30,2975,P,8,107.9,12,108.5,2917.8,2918.42,5,254
2019-06-26,2019-09-30,2980,C,24,53.6,14,54,2917.8,2918.42,1,123
2019-06-26,2019-09-30,2980,P,6,110.4,6,110.9,2917.8,2918.42,9,30
2019-06-26,2019-09-30,2985,C,25,51.2,14,51.6,2917.8,2918.42,1,129
2019-06-26,2019-09-30,2985,P,4,112.9,4,113.5,2917.8,2918.42,0,0
2019-06-26,2019-09-30,2990,C,27,48.8,16,49.2,2917.8,2918.42,1,707
2019-06-26,2019-09-30,2990,P,3,115.5,3,116,2917.8,2918.42,0,6
2019-06-26,2019-09-30,2995,C,27,46.5,20,46.9,2917.8,2918.42,1,207
2019-06-26,2019-09-30,2995,P,1,118.2,1,118.7,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3000,C,36,44.2,16,44.6,2917.8,2918.42,772,7093
2019-06-26,2019-09-30,3000,P,1,120.9,1,121.4,2917.8,2918.42,0,15
2019-06-26,2019-09-30,3005,C,12,42.1,17,42.4,2917.8,2918.42,10,150
2019-06-26,2019-09-30,3005,P,1,123.7,1,124.2,2917.8,2918.42,0,14
2019-06-26,2019-09-30,3010,C,13,40,17,40.3,2917.8,2918.42,45,76
2019-06-26,2019-09-30,3010,P,1,126.5,1,127,2917.8,2918.42,0,3
2019-06-26,2019-09-30,3015,C,34,37.9,29,38.2,2917.8,2918.42,17,310
2019-06-26,2019-09-30,3015,P,1,129.4,1,130,2917.8,2918.42,1,0
2019-06-26,2019-09-30,3020,C,36,35.9,30,36.3,2917.8,2918.42,317,1340
2019-06-26,2019-09-30,3020,P,1,132.4,1,133,2917.8,2918.42,0,9
2019-06-26,2019-09-30,3025,C,37,34,30,34.3,2917.8,2918.42,856,2300
2019-06-26,2019-09-30,3025,P,1,135.5,1,136,2917.8,2918.42,0,8
2019-06-26,2019-09-30,3030,C,15,32.2,31,32.5,2917.8,2918.42,9,63
2019-06-26,2019-09-30,3030,P,1,138.6,1,139.1,2917.8,2918.42,0,7
2019-06-26,2019-09-30,3035,C,16,30.4,33,30.7,2917.8,2918.42,55,93
2019-06-26,2019-09-30,3035,P,1,141.8,1,142.3,2917.8,2918.42,1,0
2019-06-26,2019-09-30,3040,C,17,28.7,37,29,2917.8,2918.42,0,109
2019-06-26,2019-09-30,3040,P,1,145,1,145.6,2917.8,2918.42,0,10
2019-06-26,2019-09-30,3045,C,48,27,77,27.4,2917.8,2918.42,3,166
2019-06-26,2019-09-30,3045,P,1,148.4,1,148.9,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3050,C,18,25.5,37,25.8,2917.8,2918.42,985,3542
2019-06-26,2019-09-30,3050,P,1,151.8,1,152.3,2917.8,2918.42,30,17
2019-06-26,2019-09-30,3055,C,19,24,78,24.3,2917.8,2918.42,3,188
2019-06-26,2019-09-30,3055,P,40,154.5,36,156.2,2917.8,2918.42,0,28
2019-06-26,2019-09-30,3060,C,49,22.5,86,22.9,2917.8,2918.42,22,16
2019-06-26,2019-09-30,3060,P,40,158,40,159.8,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3065,C,54,21.1,89,21.5,2917.8,2918.42,53,17
2019-06-26,2019-09-30,3065,P,40,161.6,40,163.4,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3070,C,106,19.8,93,20.2,2917.8,2918.42,0,25
2019-06-26,2019-09-30,3070,P,40,165.2,40,167.1,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3075,C,83,18.6,104,18.9,2917.8,2918.42,141,426
2019-06-26,2019-09-30,3075,P,40,168.9,40,170.8,2917.8,2918.42,0,19
2019-06-26,2019-09-30,3080,C,114,17.4,125,17.8,2917.8,2918.42,25,131
2019-06-26,2019-09-30,3080,P,40,172.7,40,174.6,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3085,C,110,16.3,27,16.6,2917.8,2918.42,0,53
2019-06-26,2019-09-30,3085,P,36,176.6,40,178.5,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3090,C,22,15.3,137,15.6,2917.8,2918.42,0,145
2019-06-26,2019-09-30,3090,P,36,180.5,39,182.4,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3095,C,122,14.3,109,14.6,2917.8,2918.42,20,102
2019-06-26,2019-09-30,3095,P,40,184.4,40,186.4,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3100,C,393,13.3,125,13.7,2917.8,2918.42,136,4257
2019-06-26,2019-09-30,3100,P,40,188.4,40,190.5,2917.8,2918.42,0,7
2019-06-26,2019-09-30,3105,C,163,12.5,126,12.8,2917.8,2918.42,59,46
2019-06-26,2019-09-30,3105,P,40,192.5,40,194.6,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3110,C,424,11.6,131,12,2917.8,2918.42,0,248
2019-06-26,2019-09-30,3110,P,36,196.7,35,198.7,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3115,C,315,10.9,122,11.2,2917.8,2918.42,10,42
2019-06-26,2019-09-30,3115,P,34,200.9,40,203,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3120,C,40,10.2,215,10.5,2917.8,2918.42,2,67
2019-06-26,2019-09-30,3120,P,40,205.1,38,207.2,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3125,C,363,9.5,175,9.8,2917.8,2918.42,5,2243
2019-06-26,2019-09-30,3125,P,40,209.4,36,211.5,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3130,C,213,8.9,223,9.2,2917.8,2918.42,2,56
2019-06-26,2019-09-30,3130,P,40,213.7,40,215.9,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3140,C,84,7.8,496,8.1,2917.8,2918.42,0,48
2019-06-26,2019-09-30,3140,P,40,222.5,37,224.7,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3150,C,283,6.8,404,7.1,2917.8,2918.42,0,433
2019-06-26,2019-09-30,3150,P,37,231.5,60,233.7,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3160,C,696,5.9,342,6.2,2917.8,2918.42,0,71
2019-06-26,2019-09-30,3160,P,20,240.5,20,242.8,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3170,C,501,5.2,589,5.5,2917.8,2918.42,0,90
2019-06-26,2019-09-30,3170,P,20,249.7,20,252,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3175,C,399,4.9,313,5.1,2917.8,2918.42,0,1296
2019-06-26,2019-09-30,3175,P,20,254.4,20,256.7,2917.8,2918.42,0,2
2019-06-26,2019-09-30,3180,C,437,4.6,320,4.8,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3180,P,20,259,20,261.4,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3190,C,167,4.1,646,4.3,2917.8,2918.42,0,63
2019-06-26,2019-09-30,3190,P,20,268.4,20,270.8,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3200,C,320,3.6,619,3.8,2917.8,2918.42,146,600
2019-06-26,2019-09-30,3200,P,20,277.9,20,280.2,2917.8,2918.42,0,47
2019-06-26,2019-09-30,3225,C,146,2.7,372,2.8,2917.8,2918.42,291,5096
2019-06-26,2019-09-30,3225,P,20,301.8,20,304.1,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3250,C,309,2,286,2.1,2917.8,2918.42,145,437
2019-06-26,2019-09-30,3250,P,20,325.9,20,328.3,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3275,C,476,1.5,530,1.65,2917.8,2918.42,0,175
2019-06-26,2019-09-30,3275,P,70,348.3,50,354.5,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3300,C,581,1.15,675,1.3,2917.8,2918.42,0,1773
2019-06-26,2019-09-30,3300,P,70,372.6,70,379.1,2917.8,2918.42,0,26
2019-06-26,2019-09-30,3350,C,1127,0.7,535,0.85,2917.8,2918.42,0,76
2019-06-26,2019-09-30,3350,P,70,421.9,70,428.4,2917.8,2918.42,0,2
2019-06-26,2019-09-30,3400,C,1180,0.45,530,0.6,2917.8,2918.42,158,2558
2019-06-26,2019-09-30,3400,P,50,471.6,70,477.8,2917.8,2918.42,0,23
2019-06-26,2019-09-30,3500,C,750,0.2,375,0.3,2917.8,2918.42,258,343
2019-06-26,2019-09-30,3500,P,70,570.5,50,576.7,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3600,C,105,0.1,425,0.2,2917.8,2918.42,75,111
2019-06-26,2019-09-30,3600,P,120,668.9,120,677.2,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3700,C,0,0,866,0.15,2917.8,2918.42,8,19
2019-06-26,2019-09-30,3700,P,120,767.7,120,776,2917.8,2918.42,0,0
2019-06-26,2019-09-30,3800,C,0,0,560,0.1,2917.8,2918.42,51,51
2019-06-26,2019-09-30,3800,P,120,867,120,875.3,2917.8,2918.42,0,1
2019-06-26,2019-09-30,3900,C,0,0,560,0.1,2917.8,2918.42,50,167
2019-06-26,2019-09-30,3900,P,120,966.8,120,975.1,2917.8,2918.42,0,1
2019-06-26,2019-09-30,4000,C,0,0,685,0.1,2917.8,2918.42,0,0
2019-06-26,2019-09-30,4000,P,120,1065.9,120,1074.2,2917.8,2918.42,0,0
2019-06-26,2019-09-30,4100,C,0,0,1251,0.1,2917.8,2918.42,0,5
2019-06-26,2019-09-30,4100,P,120,1165,120,1173.3,2917.8,2918.42,0,7
2019-06-26,2019-09-30,4200,C,0,0,20,0.05,2917.8,2918.42,0,0
2019-06-26,2019-09-30,4200,P,120,1264.8,120,1273.1,2917.8,2918.42,0,23
2019-06-26,2019-10-18,1100,C,120,1805.9,120,1815,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1100,P,100,0.05,451,0.15,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1200,C,120,1706.3,120,1715.4,2917.8,2918.42,0,50
2019-06-26,2019-10-18,1200,P,1134,0.05,461,0.2,2917.8,2918.42,0,50
2019-06-26,2019-10-18,1300,C,120,1607.2,120,1616.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1300,P,209,0.15,1308,0.3,2917.8,2918.42,0,290
2019-06-26,2019-10-18,1375,C,120,1532.8,120,1541.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1375,P,676,0.2,1079,0.35,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1400,C,120,1508.2,120,1517.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1400,P,1203,0.2,1051,0.4,2917.8,2918.42,0,40
2019-06-26,2019-10-18,1425,C,120,1483.6,120,1492.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1425,P,690,0.25,1046,0.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1450,C,120,1458.4,120,1467.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1450,P,1300,0.25,1273,0.45,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1475,C,120,1433.7,120,1442.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1475,P,977,0.3,488,0.45,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1500,C,70,1410.2,70,1416.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1500,P,562,0.35,1070,0.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1525,C,70,1385.6,70,1392,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1525,P,1300,0.35,1369,0.55,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1550,C,70,1360.7,50,1367.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1550,P,1042,0.4,1491,0.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1575,C,70,1335.8,50,1342.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1575,P,892,0.45,429,0.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1600,C,70,1311.1,70,1317.7,2917.8,2918.42,0,2
2019-06-26,2019-10-18,1600,P,777,0.5,453,0.65,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1625,C,70,1286.3,70,1293,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1625,P,740,0.55,462,0.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1650,C,70,1261.6,70,1268.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1650,P,781,0.6,447,0.75,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1675,C,70,1236.8,70,1243.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1675,P,887,0.65,1517,0.85,2917.8,2918.42,0,3
2019-06-26,2019-10-18,1700,C,70,1212.1,70,1218.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1700,P,1058,0.7,1490,0.9,2917.8,2918.42,0,557
2019-06-26,2019-10-18,1725,C,70,1187.4,70,1193.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1725,P,429,0.8,1180,0.95,2917.8,2918.42,0,259
2019-06-26,2019-10-18,1750,C,70,1162.6,70,1169.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1750,P,810,0.85,1516,1.05,2917.8,2918.42,0,11
2019-06-26,2019-10-18,1775,C,70,1138.1,70,1144.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1775,P,445,0.95,1076,1.1,2917.8,2918.42,0,1
2019-06-26,2019-10-18,1800,C,70,1113.1,70,1119.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1800,P,953,1,1227,1.2,2917.8,2918.42,0,128
2019-06-26,2019-10-18,1825,C,70,1088.5,70,1094.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1825,P,1009,1.1,1244,1.3,2917.8,2918.42,0,63
2019-06-26,2019-10-18,1850,C,70,1063.7,70,1070.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1850,P,404,1.25,1081,1.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1875,C,70,1039,70,1045.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1875,P,396,1.35,124,1.5,2917.8,2918.42,0,157
2019-06-26,2019-10-18,1900,C,70,1014.4,70,1020.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1900,P,1163,1.45,1014,1.65,2917.8,2918.42,0,326
2019-06-26,2019-10-18,1925,C,70,989.7,70,996.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1925,P,1018,1.6,1010,1.8,2917.8,2918.42,0,28
2019-06-26,2019-10-18,1950,C,70,965,70,971.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1950,P,464,1.8,124,1.95,2917.8,2918.42,0,121
2019-06-26,2019-10-18,1975,C,70,940.5,50,946.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,1975,P,864,1.95,891,2.15,2917.8,2918.42,0,160
2019-06-26,2019-10-18,2000,C,70,915.9,50,922.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2000,P,519,2.15,772,2.35,2917.8,2918.42,0,292
2019-06-26,2019-10-18,2025,C,70,891.5,70,897.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2025,P,402,2.4,1003,2.6,2917.8,2918.42,0,50
2019-06-26,2019-10-18,2050,C,70,866.7,70,873.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2050,P,792,2.65,810,2.85,2917.8,2918.42,0,28
2019-06-26,2019-10-18,2070,C,70,847.3,70,853.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2070,P,946,2.85,1061,3.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2075,C,70,842.2,70,848.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2075,P,399,2.95,1358,3.2,2917.8,2918.42,0,47
2019-06-26,2019-10-18,2080,C,70,837.5,70,843.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2080,P,411,3,444,3.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2090,C,70,827.5,70,834.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2090,P,869,3.1,1342,3.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2100,C,70,817.8,70,824.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2100,P,1091,3.2,1108,3.5,2917.8,2918.42,0,190
2019-06-26,2019-10-18,2110,C,20,809.7,20,812.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2110,P,804,3.4,410,3.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2120,C,20,799.9,20,802.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2120,P,933,3.5,1194,3.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2125,C,20,795,20,797.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2125,P,478,3.6,1306,3.9,2917.8,2918.42,0,49
2019-06-26,2019-10-18,2130,C,20,790.1,20,792.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2130,P,893,3.7,401,3.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2140,C,20,780.4,20,783.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2140,P,951,3.8,1034,4.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2150,C,20,770.6,20,773.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2150,P,466,4,930,4.3,2917.8,2918.42,0,31
2019-06-26,2019-10-18,2160,C,20,760.9,20,763.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2160,P,290,4.2,398,4.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2170,C,20,751.1,20,753.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2170,P,988,4.3,506,4.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2175,C,20,746.3,20,749,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2175,P,944,4.4,534,4.7,2917.8,2918.42,0,90
2019-06-26,2019-10-18,2180,C,20,741.4,20,744.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2180,P,906,4.5,802,4.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2190,C,20,731.7,20,734.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2190,P,867,4.7,800,5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2200,C,20,722,20,724.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2200,P,871,4.9,498,5.2,2917.8,2918.42,0,162
2019-06-26,2019-10-18,2210,C,20,712.3,20,715,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2210,P,943,5.1,444,5.4,2917.8,2918.42,0,6
2019-06-26,2019-10-18,2220,C,20,702.6,20,705.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2220,P,373,5.4,120,5.6,2917.8,2918.42,0,6
2019-06-26,2019-10-18,2225,C,20,697.7,20,700.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2225,P,838,5.5,786,5.8,2917.8,2918.42,0,195
2019-06-26,2019-10-18,2230,C,20,692.9,20,695.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2230,P,865,5.6,950,5.9,2917.8,2918.42,0,6
2019-06-26,2019-10-18,2240,C,20,683.2,20,686,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2240,P,870,5.8,198,6.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2250,C,20,673.6,20,676.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2250,P,432,6.1,944,6.4,2917.8,2918.42,0,51
2019-06-26,2019-10-18,2260,C,20,663.9,20,666.6,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2260,P,642,6.4,238,6.6,2917.8,2918.42,0,6
2019-06-26,2019-10-18,2270,C,20,654.3,20,657,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2270,P,507,6.6,282,6.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2275,C,20,649.4,20,652.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2275,P,282,6.8,119,7,2917.8,2918.42,0,56
2019-06-26,2019-10-18,2280,C,20,644.6,20,647.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2280,P,856,6.9,478,7.2,2917.8,2918.42,0,6
2019-06-26,2019-10-18,2290,C,20,635,20,637.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2290,P,820,7.2,263,7.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2300,C,20,625.4,20,628.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2300,P,819,7.5,262,7.8,2917.8,2918.42,0,103
2019-06-26,2019-10-18,2310,C,40,615.8,40,618.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2310,P,228,7.9,125,8.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2320,C,40,606.2,40,608.9,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2320,P,224,8.2,345,8.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2325,C,40,601.4,40,604.1,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2325,P,197,8.4,69,8.6,2917.8,2918.42,0,123
2019-06-26,2019-10-18,2330,C,40,596.7,40,599.3,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2330,P,696,8.5,69,8.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2340,C,40,587.1,40,589.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2340,P,217,8.9,144,9.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2350,C,40,577.6,40,580.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2350,P,188,9.3,147,9.6,2917.8,2918.42,0,67
2019-06-26,2019-10-18,2360,C,60,568.1,40,570.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2360,P,209,9.7,147,10,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2365,C,60,563.3,40,566,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2365,P,207,9.9,147,10.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2370,C,60,558.6,40,561.2,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2370,P,205,10.1,147,10.4,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2375,C,60,553.8,40,556.5,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2375,P,178,10.3,145,10.6,2917.8,2918.42,0,32
2019-06-26,2019-10-18,2380,C,60,549.1,40,551.7,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2380,P,759,10.5,70,10.8,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2385,C,60,544.3,40,547,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2385,P,765,10.7,70,11,2917.8,2918.42,0,0
2019-06-26,2019-10-18,2390,C,60,539.6,40,542.2,2917.8,2918.42,0,0
